UnixTime,103,104,105,10D,10E,202,20E,50B
4567,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4568,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4569,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4570,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4571,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4572,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4573,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4574,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4575,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4576,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4577,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4578,上升飞行,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4579,平飞,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4580,平飞,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4581,平飞,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4582,平飞,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4583,平飞,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4584,平飞,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4585,平飞,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4586,平飞,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4587,平飞,向左下降飞行,向左下降飞行,向左上升飞行,静止,平飞,静止,静止
4588,平飞,向左下降飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4589,平飞,向左下降飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4590,平飞,向左下降飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4591,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4592,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4593,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4594,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4595,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4596,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4597,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4598,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4599,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4600,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4601,平飞,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4602,向左下降飞行,向左上升飞行,向左下降飞行,上升飞行,静止,平飞,静止,静止
4603,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4604,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4605,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4606,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4607,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4608,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4609,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4610,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4611,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4612,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4613,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4614,向左下降飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4615,向左上升飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4616,向左上升飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4617,向左上升飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4618,向左上升飞行,向左上升飞行,向左下降飞行,平飞,静止,平飞,静止,静止
4619,向左下降飞行,向左上升飞行,向左上升飞行,平飞,静止,平飞,静止,静止
4620,向左下降飞行,向左上升飞行,向左上升飞行,平飞,静止,平飞,静止,静止
4621,向左下降飞行,向左上升飞行,向左上升飞行,平飞,静止,平飞,静止,静止
4622,向左下降飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4623,向左下降飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4624,向左下降飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4625,向左下降飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4626,向左下降飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4627,向左下降飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4628,向左下降飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4629,向左下降飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4630,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4631,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4632,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4633,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4634,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4635,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4636,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4637,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4638,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4639,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4640,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4641,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4642,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4643,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4644,向左下降飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4645,向左上升飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4646,向左上升飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4647,向左上升飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4648,向左上升飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4649,向左上升飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4650,向左上升飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4651,向左上升飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4652,向左上升飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4653,向左上升飞行,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4654,向左上升飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4655,向左上升飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4656,向左上升飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4657,向左上升飞行,向右飞行,向左上升飞行,平飞,静止,平飞,静止,静止
4658,向左上升飞行,向右飞行,向左上升飞行,平飞,静止,平飞,静止,静止
4659,向左上升飞行,向右飞行,向左上升飞行,平飞,静止,平飞,静止,静止
4660,向左上升飞行,向右飞行,向左上升飞行,平飞,静止,平飞,静止,静止
4661,向左上升飞行,向右飞行,上升飞行,平飞,静止,平飞,静止,静止
4662,向左上升飞行,向右飞行,上升飞行,平飞,静止,平飞,静止,静止
4663,向左上升飞行,向右飞行,上升飞行,平飞,静止,平飞,静止,静止
4664,向左上升飞行,向右飞行,上升飞行,平飞,静止,平飞,静止,静止
4665,向左上升飞行,向右飞行,上升飞行,平飞,静止,平飞,静止,静止
4666,向左上升飞行,向右飞行,向左上升飞行,平飞,静止,平飞,静止,静止
4667,向左上升飞行,向右飞行,向左上升飞行,平飞,静止,平飞,静止,静止
4668,向左上升飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4669,向左上升飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4670,向左上升飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4671,向左上升飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4672,向左上升飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4673,向左上升飞行,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4674,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4675,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4676,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4677,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4678,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4679,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4680,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4681,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4682,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4683,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4684,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4685,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4686,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4687,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4688,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4689,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4690,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4691,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4692,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4693,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4694,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4695,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4696,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4697,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4698,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4699,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4700,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4701,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4702,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4703,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4704,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4705,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4706,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4707,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4708,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4709,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4710,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4711,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4712,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4713,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4714,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4715,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4716,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4717,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4718,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4719,平飞,平飞,向左下降飞行,平飞,静止,平飞,静止,静止
4720,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4721,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4722,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4723,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4724,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4725,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4726,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4727,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4728,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4729,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4730,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4731,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4732,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4733,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4734,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4735,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4736,平飞,平飞,向左上升飞行,平飞,静止,平飞,静止,静止
4737,平飞,平飞,下降飞行,平飞,静止,平飞,静止,静止
4738,平飞,平飞,下降飞行,平飞,静止,平飞,静止,静止
4739,平飞,平飞,下降飞行,平飞,静止,平飞,静止,静止
4740,平飞,平飞,下降飞行,平飞,静止,平飞,静止,静止
4741,平飞,平飞,下降飞行,平飞,静止,平飞,静止,静止
4742,平飞,平飞,下降飞行,平飞,静止,平飞,静止,静止
4743,平飞,平飞,下降飞行,平飞,静止,平飞,静止,静止
